0.0333403,10775.4,0.183286,1.55882e-06,8.83833e-12,-2.42991e-09,-8.26641e-15,600,20.0098,109.972,0.000935291,5.303e-09,2.258e-14
0.0333503,10775.4,0.291026,3.93006e-06,3.53815e-11,-1.54454e-08,-8.3431e-14,600,20.0158,174.616,0.00235804,2.12289e-08,1.43385e-13
0.0333603,10775.4,0.398766,7.37857e-06,9.10196e-11,-5.44432e-08,-4.02957e-13,600,20.0218,239.259,0.00442714,5.46118e-08,5.05348e-13
0.0333703,10775.4,0.506505,1.19043e-05,1.86524e-10,-1.41713e-07,-1.33226e-12,600,20.0278,303.903,0.00714259,1.11914e-07,1.31535e-12
0.0333803,10775.4,0.614245,1.75073e-05,3.32665e-10,-3.06507e-07,-3.49445e-12,600,20.0338,368.547,0.0105044,1.99599e-07,2.84491e-12
0.0333903,10775.4,0.721985,2.41876e-05,5.40215e-10,-5.8504e-07,-7.8399e-12,600,20.0398,433.191,0.0145126,3.24129e-07,5.43015e-12
0.0334003,10775.4,0.829725,3.19451e-05,8.19944e-10,-1.02049e-06,-1.57159e-11,600,20.0458,497.835,0.0191671,4.91966e-07,9.47184e-12
0.0334103,10775.4,0.937464,4.07799e-05,1.18262e-09,-1.663e-06,-2.89364e-11,600,20.0518,562.479,0.0244679,7.09574e-07,1.54354e-11
0.0334203,10775.4,1.0452,5.06919e-05,1.63902e-09,-2.56967e-06,-4.98512e-11,600,20.0578,627.123,0.0304152,9.83415e-07,2.38508e-11
0.0334303,10775.4,1.15294,6.16812e-05,2.19992e-09,-3.80457e-06,-8.14162e-11,600,20.0638,691.766,0.0370087,1.31995e-06,3.53126e-11
0.0334403,10775.4,1.26068,7.37478e-05,2.87608e-09,-5.43873e-06,-1.27263e-10,600,20.0698,756.41,0.0442487,1.72565e-06,5.04803e-11
0.0334503,10775.4,1.36842,8.68916e-05,3.67827e-09,-7.55015e-06,-1.91766e-10,600,20.0758,821.054,0.0521349,2.20696e-06,7.00776e-11
0.0334603,10775.4,1.47616,0.000101113,4.61727e-09,-1.02238e-05,-2.80119e-10,600,20.0818,885.698,0.0606676,2.77036e-06,9.48931e-11
0.0334703,10775.4,1.5839,0.000116411,5.70384e-09,-1.35515e-05,-3.98394e-10,600,20.0878,950.342,0.0698466,3.42231e-06,1.2578e-10
0.0334803,10775.4,1.69164,0.000132787,6.94877e-09,-1.76323e-05,-5.53622e-10,600,20.0938,1014.99,0.0796719,4.16926e-06,1.63656e-10
0.0334903,10775.4,1.79938,0.000150239,8.36282e-09,-2.25719e-05,-7.53854e-10,600,20.0998,1079.63,0.0901436,5.01769e-06,2.09503e-10
0.0335003,10775.4,1.90712,0.000168769,9.95675e-09,-2.84831e-05,-1.00824e-09,600,20.1058,1144.27,0.101262,5.97405e-06,2.6437e-10
0.0335103,10775.4,2.01486,0.000188377,1.17413e-08,-3.54858e-05,-1.32708e-09,600,20.1118,1208.92,0.113026,7.04481e-06,3.29366e-10
0.0335203,10775.4,2.1226,0.000209061,1.37274e-08,-4.37066e-05,-1.72192e-09,600,20.1178,1273.56,0.125437,8.23643e-06,4.05669e-10
0.0335303,10775.4,2.23034,0.000230823,1.59256e-08,-5.32793e-05,-2.2056e-09,600,20.1238,1338.2,0.138494,9.55537e-06,4.94519e-10
0.0335403,10775.4,2.33808,0.000253662,1.83468e-08,-6.43446e-05,-2.79234e-09,600,20.1298,1402.85,0.152197,1.10081e-05,5.97222e-10
0.0335503,10775.4,2.44582,0.000277579,2.10018e-08,-7.70499e-05,-3.49779e-09,600,20.1358,1467.49,0.166547,1.26011e-05,7.15148e-10
