0.0754947,-43388.1,-0.818187,21.279,1.82253,68144.3,-12365,-149.447,18.1022,-262992,-3180.08,581.09,38.8461
0.0755047,-43388.1,-1.25201,21.279,1.82274,68452.3,-12364.3,-149.571,18.1007,-262913,-3182.71,581.058,38.852
0.0755147,-43388.1,-1.68583,21.279,1.82295,68760.2,-12363.6,-149.694,18.0992,-262833,-3185.34,581.026,38.8578
0.0755247,-43388.1,-2.11966,21.2789,1.82316,69068,-12362.9,-149.818,18.0977,-262753,-3187.97,580.994,38.8636
0.0755347,-43388.1,-2.55348,21.2789,1.82338,69375.8,-12362.2,-149.942,18.0962,-262672,-3190.59,580.963,38.8694
0.0755447,-43388.1,-2.9873,21.2789,1.82359,69683.6,-12361.6,-150.065,18.0947,-262592,-3193.22,580.931,38.8752
0.0755547,-43388.1,-3.42113,21.2788,1.8238,69991.2,-12360.9,-150.189,18.0932,-262511,-3195.85,580.899,38.881
0.0755647,-43388.1,-3.85495,21.2788,1.82401,70298.8,-12360.2,-150.312,18.0917,-262430,-3198.47,580.867,38.8868
0.0755747,-43388.1,-4.28877,21.2788,1.82423,70606.4,-12359.5,-150.436,18.0902,-262349,-3201.09,580.835,38.8926
0.0755847,-43388.1,-4.7226,21.2787,1.82444,70913.9,-12358.7,-150.56,18.0887,-262267,-3203.72,580.803,38.8984
0.0755947,-43388.1,-5.15642,21.2787,1.82465,71221.3,-12358,-150.683,18.0872,-262186,-3206.34,580.771,38.9042
0.0756047,-43388.1,-5.59024,21.2786,1.82487,71528.7,-12357.3,-150.807,18.0857,-262104,-3208.96,580.739,38.91
0.0756147,-43388.1,-6.02407,21.2786,1.82508,71836,-12356.6,-150.93,18.0842,-262022,-3211.58,580.707,38.9159
0.0756247,-43388.1,-6.45789,21.2785,1.82529,72143.3,-12355.9,-151.054,18.0827,-261939,-3214.2,580.674,38.9217
0.0756347,-43388.1,-6.89171,21.2784,1.8255,72450.5,-12355.2,-151.177,18.0812,-261857,-3216.82,580.642,38.9275
0.0756447,-43388.1,-7.32554,21.2784,1.82572,72757.6,-12354.4,-151.301,18.0797,-261774,-3219.43,580.61,38.9333
0.0756547,-43388.1,-7.75936,21.2783,1.82593,73064.7,-12353.7,-151.424,18.0782,-261691,-3222.05,580.578,38.9391
0.0756647,-43388.1,-8.19318,21.2782,1.82614,73371.7,-12353,-151.548,18.0767,-261607,-3224.67,580.546,38.9449
0.0756747,-43388.1,-8.62701,21.2781,1.82635,73678.6,-12352.2,-151.671,18.0751,-261524,-3227.28,580.513,38.9507
0.0756847,-43388.1,-9.06083,21.278,1.82657,73985.5,-12351.5,-151.795,18.0736,-261440,-3229.9,580.481,38.9565
0.0756947,-43388.1,-9.49465,21.2779,1.82678,74292.4,-12350.8,-151.918,18.0721,-261356,-3232.51,580.449,38.9623
0.0757047,-43388.1,-9.92848,21.2778,1.82699,74599.1,-12350,-152.042,18.0706,-261272,-3235.12,580.416,38.9681
0.0757147,-43388.1,-10.3623,21.2777,1.82721,74905.8,-12349.3,-152.165,18.0691,-261188,-3237.74,580.384,38.9739
