0.18378,-18416.8,-0.282939,15.9918,1.82237,38360.8,-9293.07,-149.357,78.155,-148571,-2388.49,581.113,47.9471
0.18379,-18416.8,-0.467082,15.9918,1.82253,38491.5,-9292.69,-149.45,78.1535,-148537,-2389.97,581.089,47.953
0.1838,-18416.8,-0.651225,15.9918,1.82269,38622.2,-9292.3,-149.543,78.152,-148504,-2391.46,581.065,47.9588
0.18381,-18416.8,-0.835369,15.9918,1.82285,38752.9,-9291.91,-149.635,78.1505,-148470,-2392.94,581.042,47.9646
0.18382,-18416.8,-1.01951,15.9918,1.82301,38883.6,-9291.53,-149.728,78.149,-148436,-2394.43,581.018,47.9704
0.18383,-18416.8,-1.20366,15.9918,1.82317,39014.3,-9291.14,-149.821,78.1475,-148402,-2395.91,580.994,47.9762
0.18384,-18416.8,-1.3878,15.9918,1.82333,39144.9,-9290.75,-149.914,78.146,-148368,-2397.4,580.97,47.982
0.18385,-18416.8,-1.57194,15.9918,1.82349,39275.6,-9290.35,-150.007,78.1445,-148333,-2398.88,580.946,47.9878
0.18386,-18416.8,-1.75609,15.9918,1.82365,39406.2,-9289.96,-150.1,78.143,-148299,-2400.36,580.922,47.9936
0.18387,-18416.8,-1.94023,15.9917,1.82381,39536.8,-9289.57,-150.193,78.1415,-148265,-2401.85,580.898,47.9994
0.18388,-18416.8,-2.12437,15.9917,1.82397,39667.3,-9289.17,-150.286,78.14,-148231,-2403.33,580.874,48.0052
0.18389,-18416.8,-2.30852,15.9917,1.82413,39797.9,-9288.77,-150.379,78.1385,-148196,-2404.81,580.85,48.0111
0.1839,-18416.8,-2.49266,15.9917,1.82429,39928.4,-9288.37,-150.471,78.137,-148162,-2406.29,580.826,48.0169
0.18391,-18416.8,-2.6768,15.9916,1.82445,40058.9,-9287.97,-150.564,78.1355,-148127,-2407.77,580.802,48.0227
0.18392,-18416.8,-2.86095,15.9916,1.82461,40189.4,-9287.57,-150.657,78.134,-148092,-2409.25,580.777,48.0285
0.18393,-18416.8,-3.04509,15.9916,1.82477,40319.9,-9287.17,-150.75,78.1325,-148058,-2410.73,580.753,48.0343
0.18394,-18416.8,-3.22923,15.9916,1.82493,40450.4,-9286.77,-150.843,78.131,-148023,-2412.21,580.729,48.0401
0.18395,-18416.8,-3.41338,15.9915,1.82509,40580.8,-9286.36,-150.936,78.1295,-147988,-2413.69,580.705,48.0459
0.18396,-18416.8,-3.59752,15.9915,1.82525,40711.2,-9285.96,-151.029,78.128,-147953,-2415.17,580.681,48.0517
0.18397,-18416.8,-3.78166,15.9915,1.82541,40841.6,-9285.55,-151.121,78.1265,-147918,-2416.65,580.657,48.0575
0.18398,-18416.8,-3.96581,15.9914,1.82557,40972,-9285.14,-151.214,78.1249,-147883,-2418.13,580.633,48.0633
0.18399,-18416.8,-4.14995,15.9914,1.82573,41102.4,-9284.73,-151.307,78.1234,-147848,-2419.61,580.608,48.0691
0.184,-18416.8,-4.33409,15.9913,1.82589,41232.7,-9284.32,-151.4,78.1219,-147812,-2421.09,580.584,48.0749
0.18401,-18416.8,-4.51824,15.9913,1.82605,41363.1,-9283.9,-151.493,78.1204,-147777,-2422.57,580.56,48.0807
0.18402,-18416.8,-4.70238,15.9912,1.82621,41493.4,-9283.49,-151.586,78.1189,-147742,-2424.04,580.536,48.0865
0.18403,-18416.8,-4.88652,15.9912,1.82637,41623.6,-9283.07,-151.678,78.1174,-147706,-2425.52,580.512,48.0923
0.18404,-18416.8,-5.07067,15.9911,1.82653,41753.9,-9282.66,-151.771,78.1159,-147671,-2427,580.487,48.0982
0.18405,-18416.8,-5.25481,15.9911,1.82669,41884.2,-9282.24,-151.864,78.1143,-147635,-2428.47,580.463,48.104
0.18406,-18416.8,-5.43895,15.991,1.82685,42014.4,-9281.82,-151.957,78.1128,-147599,-2429.95,580.439,48.1098
0.18407,-18416.8,-5.6231,15.991,1.82701,42144.6,-9281.4,-152.05,78.1113,-147564,-2431.42,580.414,48.1156
0.18408,-18416.8,-5.80724,15.9909,1.82717,42274.8,-9280.98,-152.143,78.1098,-147528,-2432.9,580.39,48.1214
0.18409,-18416.8,-5.99138,15.9909,1.82733,42405,-9280.55,-152.235,78.1083,-147492,-2434.38,580.366,48.1272
0.1841,-18416.8,-6.17553,15.9908,1.82749,42535.1,-9280.13,-152.328,78.1067,-147456,-2435.85,580.341,48.133
0.18411,-18416.8,-6.35967,15.9907,1.82765,42665.2,-9279.7,-152.421,78.1052,-147420,-2437.32,580.317,48.1388
0.18412,-18416.8,-6.54381,15.9907,1.82781,42795.4,-9279.28,-152.514,78.1037,-147384,-2438.8,580.293,48.1446
0.18413,-18416.8,-6.72796,15.9906,1.82797,42925.5,-9278.85,-152.606,78.1022,-147348,-2440.27,580.268,48.1504
0.18414,-18416.8,-6.9121,15.9905,1.82813,43055.5,-9278.42,-152.699,78.1006,-147312,-2441.74,580.244,48.1562
0.18415,-18416.8,-7.09624,15.9905,1.82829,43185.6,-9277.99,-152.792,78.0991,-147275,-2443.22,580.219,48.162
0.18416,-18416.8,-7.28039,15.9904,1.82845,43315.6,-9277.55,-152.885,78.0976,-147239,-2444.69,580.195,48.1678
0.18417,-18416.8,-7.46453,15.9903,1.82861,43445.6,-9277.12,-152.978,78.0961,-147202,-2446.16,580.171,48.1736
0.18418,-18416.8,-7.64867,15.9903,1.82877,43575.6,-9276.69,-153.07,78.0945,-147166,-2447.63,580.146,48.1794
0.18419,-18416.8,-7.83282,15.9902,1.82893,43705.6,-9276.25,-153.163,78.093,-147129,-2449.1,580.122,48.1852
0.1842,-18416.8,-8.01696,15.9901,1.82908,43835.5,-9275.81,-153.256,78.0915,-147092,-2450.57,580.097,48.191
0.18421,-18416.8,-8.2011,15.99,1.82924,43965.5,-9275.37,-153.348,78.0899,-147056,-2452.04,580.073,48.1968
0.18422,-18416.8,-8.38525,15.9899,1.8294,44095.4,-9274.93,-153.441,78.0884,-147019,-2453.51,580.048,48.2026
0.18423,-18416.8,-8.56939,15.9899,1.82956,44225.3,-9274.49,-153.534,78.0869,-146982,-2454.99,580.024,48.2084
0.18424,-18416.8,-8.75353,15.9898,1.82972,44355.2,-9274.05,-153.627,78.0853,-146945,-2456.46,579.999,48.2142
0.18425,-18416.8,-8.93768,15.9897,1.82988,44485,-9273.6,-153.719,78.0838,-146908,-2457.92,579.974,48.22
0.18426,-18416.8,-9.12182,15.9896,1.83004,44614.9,-9273.16,-153.812,78.0822,-146871,-2459.39,579.95,48.2258
0.18427,-18416.8,-9.30596,15.9895,1.8302,44744.7,-9272.71,-153.905,78.0807,-146834,-2460.86,579.925,48.2316
0.18428,-18416.8,-9.4901,15.9894,1.83036,44874.5,-9272.26,-153.998,78.0792,-146796,-2462.33,579.901,48.2374
0.18429,-18416.8,-9.67425,15.9893,1.83052,45004.2,-9271.81,-154.09,78.0776,-146759,-2463.8,579.876,48.2432
0.1843,-18416.8,-9.85839,15.9892,1.83068,45134,-9271.36,-154.183,78.0761,-146722,-2465.26,579.851,48.249
0.18431,-18416.8,-10.0425,15.9891,1.83084,45263.8,-9270.91,-154.276,78.0745,-146684,-2466.73,579.827,48.2548
0.18432,-18416.8,-10.2267,15.989,1.831,45393.5,-9270.46,-154.368,78.073,-146647,-2468.2,579.802,48.2606
0.18433,-18416.8,-10.4108,15.9889,1.83116,45523.2,-9270,-154.461,78.0715,-146609,-2469.66,579.777,48.2664
0.18434,-18416.8,-10.595,15.9888,1.83132,45652.8,-9269.55,-154.554,78.0699,-146571,-2471.13,579.753,48.2722
0.18435,-18416.8,-10.7791,15.9887,1.83148,45782.5,-9269.09,-154.646,78.0684,-146534,-2472.59,579.728,48.278
0.18436,-18416.8,-10.9633,15.9886,1.83164,45912.1,-9268.63,-154.739,78.0668,-146496,-2474.06,579.703,48.2838
0.18437,-18416.8,-11.1474,15.9885,1.8318,46041.7,-9268.17,-154.832,78.0653,-146458,-2475.52,579.678,48.2896
0.18438,-18416.8,-11.3315,15.9884,1.83196,46171.3,-9267.71,-154.924,78.0637,-146420,-2476.99,579.654,48.2954
0.18439,-18416.8,-11.5157,15.9882,1.83212,46300.9,-9267.25,-155.017,78.0622,-146382,-2478.45,579.629,48.3012
0.1844,-18416.8,-11.6998,15.9881,1.83228,46430.5,-9266.79,-155.11,78.0606,-146344,-2479.92,579.604,48.307
